byte_rate,packet_rate,avg_flow_number,avg_deltatime,source_entropy,destination_entropy,s-port_entropy,d-port_entropy,synack_ratio,modbus_rate,tcp_rate,ping_rate,other_rate,label
13028.42118687963,196.2111624530065,225947.36,0.005097690000000001,0.05,0.05,0.49,0.29,1.88,0.01,0.97,0.0,0.02,3
106383.34099524119,1702.678312984014,284860.9,0.00058731,0.02,0.02,0.57,0.41,0.6666666666666666,0.04,0.96,0.0,0.0,3
51563.27543419213,827.1298593871051,274335.91,0.0012096100000000003,0.04,0.03,0.46,0.42,0.21,0.2,0.8,0.0,0.0,3
35483.24510101068,554.3390892206012,277642.43,0.0018044699999999996,0.02,0.04,0.37,0.41,0.0,0.32,0.68,0.0,0.0,3
70164.97502477716,1065.0421224161682,289195.06,0.00098291,0.02,0.02,0.48,0.29,0.0,0.41,0.59,0.0,0.0,3
658078.0608816561,9542.895314409167,296591.09,0.00010484,0.02,0.02,0.94,0.08,1.7777777777777777,0.0,1.0,0.0,0.0,3
165130.62685643716,2538.908777005491,278483.27,0.00039496,0.02,0.02,0.42,0.34,0.5625,0.0,1.0,0.0,0.0,3
150285.5425310791,2504.759042184651,271903.7,0.00040100000000000004,0.02,0.02,0.23,0.34,0.01,0.0,1.0,0.0,0.0,3
74993.47720733572,1242.4366667881995,277544.1,0.0008056999999999999,0.02,0.02,0.33,0.57,0.3561643835616438,0.06,0.94,0.0,0.0,3
33343.17488434517,492.0775514218591,285962.9,0.00203386,0.02,0.02,0.28,0.3,0.0,0.47,0.53,0.0,0.0,3
170684.72194620376,2832.941443090519,276598.45,0.00035299999999999996,0.02,0.02,0.25,0.27,0.0,0.01,0.99,0.0,0.0,3
11276.116684878145,165.55743187311916,255919.96,0.006042099999999999,0.05,0.05,0.62,0.28,3.1666666666666665,0.02,0.97,0.0,0.01,3
111016.76926375258,1768.9096441005827,285760.9,0.0005653300000000001,0.02,0.02,0.58,0.4,0.6951219512195121,0.04,0.96,0.0,0.0,3
52945.06949044686,859.4978813384231,277790.71,0.00116407,0.03,0.03,0.54,0.45,0.34,0.14,0.86,0.0,0.0,3
62782.57192056831,1006.9378014525792,279399.86,0.00099811,0.02,0.03,0.44,0.45,0.0,0.17,0.83,0.0,0.0,3
26030.470319715045,390.1449388446499,284864.94,0.00257127,0.02,0.02,0.44,0.42,0.0,0.55,0.45,0.0,0.0,3
110675.4651589688,1750.3632003632579,291908.62,0.0005724899999999999,0.02,0.02,0.59,0.22,0.0,0.19,0.81,0.0,0.0,3
581502.1318511078,8199.409642570612,295128.53,0.00012225000000000002,0.02,0.02,0.88,0.08,3.5454545454545454,0.0,1.0,0.0,0.0,3
134751.77304951477,2136.2043920341594,274864.15,0.00046929000000000003,0.02,0.02,0.3,0.37,0.28205128205128205,0.0,1.0,0.0,0.0,3
150969.98213505145,2516.1663689175243,273524.25,0.00039918999999999995,0.02,0.02,0.26,0.32,0.04,0.0,1.0,0.0,0.0,3
38743.61656308158,615.2710268871142,279874.51,0.0016259599999999999,0.02,0.02,0.26,0.5,0.26666666666666666,0.21,0.79,0.0,0.0,3
83075.61465896879,1288.5933714746204,284818.49,0.0007795400000000002,0.02,0.02,0.25,0.2,0.0,0.27,0.73,0.0,0.0,3
61187.921239733885,1018.1018509107136,218569.14,0.0010060099999999999,0.05,0.05,0.18,0.25,0.02702702702702703,0.01,0.97,0.0,0.02,3
17078.15203830918,251.51917582193198,289660.24,0.00599861,0.03,0.02,0.59,0.22,1.75,0.01,0.99,0.0,0.0,3
82519.25667295777,1307.7536715207254,286709.2,0.0007652599999999998,0.02,0.02,0.62,0.37,0.6875,0.05,0.95,0.0,0.0,3
59450.42917225561,960.1167501979264,277352.0,0.00111339,0.03,0.03,0.45,0.48,0.20202020202020202,0.13,0.87,0.0,0.0,3
26826.232728258732,423.3270116499721,277691.19,0.0023622499999999998,0.03,0.04,0.39,0.46,0.0,0.27,0.72,0.0,0.01,3
35810.75332848441,531.7112595172147,271661.56,0.0018839000000000002,0.03,0.03,0.39,0.41,0.020202020202020204,0.55,0.45,0.0,0.0,3
141146.88800409736,2225.2386568516063,295677.59,0.00045019999999999983,0.02,0.02,0.79,0.14,0.20481927710843373,0.08,0.92,0.0,0.0,3
703826.4537521348,10043.185698517906,292942.17,0.00010332000000000001,0.02,0.02,0.8,0.08,2.5714285714285716,0.0,1.0,0.0,0.0,3
147616.87735407223,2398.714289146445,271058.66,0.00041810000000000013,0.03,0.02,0.26,0.35,0.12359550561797752,0.0,1.0,0.0,0.0,3
120433.12612779891,2005.213555241407,275138.62,0.00050124,0.02,0.02,0.28,0.42,0.15,0.01,0.99,0.0,0.0,3
37698.069221817794,577.0407044515199,270340.99,0.00173517,0.04,0.04,0.25,0.48,0.14473684210526316,0.35,0.65,0.0,0.0,3
103691.26411818384,1646.4157529086033,284356.12,0.0006102299999999999,0.02,0.02,0.26,0.19,0.0,0.18,0.82,0.0,0.0,3
9320.781071368068,148.2784134802429,260264.26,0.00674456,0.03,0.03,0.32,0.27,0.2711864406779661,0.04,0.96,0.0,0.0,3
213062.73758278554,3141.591530268144,293216.08,0.00031835,0.02,0.02,0.73,0.22,1.6888888888888889,0.02,0.98,0.0,0.0,3
88551.53122181806,1456.9189078943411,281886.38,0.00068638,0.03,0.02,0.54,0.46,0.4948453608247423,0.06,0.94,0.0,0.0,3
49267.08816961031,786.3860841118964,275982.98,0.0012733999999999998,0.03,0.03,0.46,0.4,0.08080808080808081,0.22,0.78,0.0,0.0,3
39313.33917104662,608.0949601089964,279513.25,0.00164797,0.02,0.03,0.39,0.49,0.0,0.3,0.7,0.0,0.0,3
31155.977644155082,470.84747837622916,288514.55,0.0021245900000000004,0.02,0.02,0.45,0.36,0.0,0.49,0.51,0.0,0.0,3
796792.7237866267,11967.448539901272,299123.65,8.36e-05,0.02,0.02,0.96,0.06,0.8867924528301887,0.0,1.0,0.0,0.0,3
257554.34159796467,3820.1474576974883,283864.65,0.0002625,0.03,0.03,0.6,0.21,1.1521739130434783,0.0,0.99,0.0,0.01,3
136071.0724322034,2266.3403136609495,268778.17,0.00044339000000000005,0.03,0.03,0.17,0.36,0.0,0.0,0.99,0.0,0.01,3
91108.85477449422,1515.450012882472,278175.15,0.00066329,0.02,0.02,0.34,0.5,0.27710843373493976,0.02,0.98,0.0,0.0,3
40990.49113791872,613.079436702344,229223.75,0.0016326399999999997,0.05,0.05,0.26,0.35,0.023255813953488372,0.44,0.54,0.0,0.02,3
151446.59779237836,2513.636477881799,280375.53,0.00040111,0.02,0.02,0.23,0.22,0.0,0.01,0.99,0.0,0.0,3
10154.050269036516,147.41652539251618,281706.78,0.006783949999999999,0.04,0.03,0.7,0.24,4.2,0.01,0.99,0.0,0.0,3
104840.07160449174,1688.7898132166838,286449.52,0.0005921399999999999,0.02,0.02,0.57,0.43,0.6511627906976745,0.02,0.98,0.0,0.0,3
73766.1333204091,1208.4884226803588,282982.5,0.00082806,0.02,0.02,0.49,0.51,0.3977272727272727,0.11,0.89,0.0,0.0,3
18206.991844344037,280.8420768832953,276395.36,0.00357074,0.03,0.03,0.3,0.51,0.0,0.33,0.67,0.0,0.0,3
28540.17028966402,432.42682257066696,282604.72,0.00233298,0.03,0.03,0.4,0.29,0.0,0.43,0.57,0.0,0.0,3
707093.5859216285,10295.480284240368,296167.15,9.713999999999998e-05,0.02,0.02,0.86,0.08,1.631578947368421,0.0,1.0,0.0,0.0,3
220482.0090460525,3375.4134881514465,283178.06,0.00029651,0.02,0.02,0.49,0.24,0.6129032258064516,0.0,1.0,0.0,0.0,3
130690.22543256731,2175.994429446675,277940.49,0.00046008999999999997,0.02,0.02,0.33,0.33,0.12,0.01,0.99,0.0,0.0,3
57064.196045972,939.6376757117075,280108.75,0.00106603,0.02,0.02,0.39,0.6,0.410958904109589,0.09,0.91,0.0,0.0,3
32153.906950298056,481.92306580182935,281918.14,0.00207582,0.04,0.03,0.39,0.33,0.0,0.48,0.51,0.0,0.01,3
83924.11316250448,1335.0956596007711,286376.33,0.0007572000000000001,0.02,0.03,0.43,0.22,0.0,0.16,0.84,0.0,0.0,3
148129.86051127047,2468.8310085211747,273562.1,0.00040737,0.02,0.02,0.21,0.34,0.0,0.0,1.0,0.0,0.0,3
13295.365202054421,195.57759932413094,287703.3,0.00511475,0.02,0.02,0.61,0.34,4.384615384615385,0.0,1.0,0.0,0.0,3
88216.87133120096,1456.6854579128296,285641.08,0.0006871999999999999,0.02,0.02,0.48,0.47,0.47474747474747475,0.07,0.93,0.0,0.0,3
51266.9609286039,817.3941474586081,285339.02,0.00122398,0.02,0.02,0.44,0.39,0.12121212121212122,0.2,0.8,0.0,0.0,3
34484.40762802656,531.3468047461719,233071.01,0.00191536,0.05,0.05,0.42,0.27,0.020618556701030927,0.43,0.55,0.0,0.02,3
122176.43467644912,1907.8144078146333,293547.14,0.00053443,0.02,0.02,0.57,0.24,0.0,0.23,0.77,0.0,0.0,3
569090.0337063809,8024.394158296402,295733.04,0.00012463000000000003,0.02,0.02,0.83,0.12,3.5454545454545454,0.0,1.0,0.0,0.0,3
210688.04275289705,3340.0133600649497,280581.52,0.00030135000000000003,0.02,0.02,0.4,0.28,0.28205128205128205,0.0,1.0,0.0,0.0,3
120704.91671358407,2011.7486118930678,274629.88,0.0004987899999999999,0.02,0.02,0.23,0.4,0.1,0.0,1.0,0.0,0.0,3
40276.75300639336,647.2240560243188,269456.63,0.00154561,0.04,0.03,0.29,0.55,0.28169014084507044,0.15,0.85,0.0,0.0,3
60219.12475110195,892.9288960720929,279198.56,0.0011899200000000003,0.03,0.03,0.32,0.25,0.020202020202020204,0.47,0.53,0.0,0.0,3
149644.59408879658,2494.0765681466096,275841.75,0.0004009600000000001,0.02,0.02,0.25,0.29,0.0,0.0,1.0,0.0,0.0,3
10654.429686320109,158.78434703904782,266931.25,0.00629839,0.04,0.04,0.54,0.31,1.9166666666666667,0.04,0.95,0.0,0.01,3
134281.13398609465,2109.3486331463187,290059.6,0.00047409,0.02,0.02,0.61,0.36,0.7763157894736842,0.05,0.95,0.0,0.0,3
55117.055661666374,892.8730870187327,271648.15,0.00120345,0.04,0.04,0.52,0.46,0.35,0.13,0.87,0.0,0.0,3
74666.91886647439,1182.1868091588724,279578.92,0.00084673,0.03,0.03,0.45,0.45,0.0,0.21,0.79,0.0,0.0,3
27277.340776457084,409.26242725366967,278959.92,0.00247657,0.03,0.04,0.47,0.36,0.0,0.56,0.44,0.0,0.0,3
119924.1647479394,1934.5727496037973,292387.67,0.0005559900000000001,0.02,0.02,0.61,0.27,0.0,0.11,0.89,0.0,0.0,3
533805.7277776547,7381.163271261818,299538.49,0.00013549,0.02,0.02,0.92,0.08,7.333333333333333,0.0,1.0,0.0,0.0,3
122344.54031555237,1983.5366458422886,274777.71,0.0005041700000000001,0.02,0.02,0.22,0.41,0.13636363636363635,0.0,1.0,0.0,0.0,3
164217.09499980084,2736.9515833300143,276966.73,0.00036892,0.02,0.02,0.28,0.32,0.05,0.0,1.0,0.0,0.0,3
48214.60938909938,755.2413751425341,281975.47,0.00132464,0.02,0.02,0.2,0.5,0.18840579710144928,0.26,0.74,0.0,0.0,3
105116.19988069589,1702.5623563442807,282380.5,0.0005926,0.02,0.02,0.18,0.18,0.0,0.1,0.9,0.0,0.0,3
9234.966090148306,135.4497813163436,293392.45,0.0073834,0.02,0.02,0.62,0.25,2.3793103448275863,0.01,0.99,0.0,0.0,3
126561.09949206888,1991.8334827206309,289910.63,0.00050351,0.02,0.02,0.64,0.38,0.8026315789473685,0.03,0.97,0.0,0.0,3
52084.56161041418,842.2471153042396,284456.61,0.00118787,0.03,0.03,0.5,0.42,0.29292929292929293,0.18,0.81,0.0,0.01,3
73433.48252543894,1190.3628225877605,276033.66,0.0008400900000000002,0.05,0.04,0.43,0.45,0.010526315789473684,0.11,0.87,0.0,0.02,3
23960.677657968434,366.53935533070876,225187.69,0.0027282400000000003,0.04,0.04,0.34,0.38,0.03225806451612903,0.41,0.59,0.0,0.0,3
58882.599963524255,912.9085265662676,285204.46,0.0010960400000000002,0.04,0.02,0.43,0.33,0.0,0.37,0.63,0.0,0.0,3
228824.2248592439,3813.7370809873983,285189.93,0.00026222,0.02,0.02,0.5,0.22,0.0,0.0,1.0,0.0,0.0,3
113152.03862295102,1885.867310382517,272489.47,0.00053195,0.02,0.02,0.14,0.42,0.0,0.0,1.0,0.0,0.0,3
4691.813210462489,73.82868938571973,224619.94,0.01354603,0.04,0.04,0.12,0.4,0.15625,0.19,0.81,0.0,0.0,3
224210.59673528984,3344.9290875024594,293113.67,0.00031164,0.02,0.02,0.54,0.22,1.2307692307692308,0.02,0.98,0.0,0.0,3
55259.67759226602,893.5911641698905,278114.47,0.0012037699999999998,0.04,0.04,0.46,0.46,0.35106382978723405,0.15,0.84,0.0,0.01,3
35349.622887149264,537.9641285519596,285264.63,0.0018588800000000003,0.03,0.02,0.38,0.37,0.030612244897959183,0.39,0.61,0.0,0.0,3
82879.24398880305,1270.1799845027288,292390.24,0.0008639100000000001,0.02,0.03,0.51,0.24,0.05154639175257732,0.33,0.67,0.0,0.0,3
335396.849363811,5032.9659268278965,292624.72,0.00019869999999999995,0.02,0.02,0.7,0.15,0.8867924528301887,0.01,0.99,0.0,0.0,3
122679.08572835971,2042.6088199860092,274580.0,0.0004930900000000001,0.02,0.02,0.18,0.4,0.010101010101010102,0.01,0.99,0.0,0.0,3
106776.57940748475,1765.1939065545503,283855.78,0.00056707,0.02,0.02,0.41,0.44,0.3,0.05,0.95,0.0,0.0,3
43599.22153578613,653.0740194096185,285323.42,0.0015326900000000004,0.02,0.02,0.3,0.51,0.02666666666666667,0.43,0.57,0.0,0.0,3
88846.21358699868,1412.0504384456242,288916.8,0.0007120200000000001,0.02,0.02,0.35,0.2,0.0,0.17,0.83,0.0,0.0,3
129771.81788745242,2162.86363145754,276215.8,0.00046287999999999993,0.02,0.02,0.23,0.32,0.0,0.0,1.0,0.0,0.0,3
9089.64042832556,143.86895264839444,224707.06,0.006952130000000001,0.06,0.05,0.19,0.35,0.5,0.11,0.87,0.0,0.02,3
113825.45583309548,1609.2952895955814,296312.91,0.0006220199999999999,0.02,0.03,0.66,0.15,1.0,0.21,0.79,0.0,0.0,3
393192.4882640239,5868.544600955581,290527.38,0.00017171,0.02,0.02,0.63,0.15,1.0,0.0,1.0,0.0,0.0,3
92792.55687836395,1540.381090278286,286675.37,0.00065165,0.02,0.02,0.48,0.48,0.45,0.04,0.96,0.0,0.0,3
51913.398858380526,844.3949066099631,280736.3,0.0011848699999999998,0.03,0.03,0.48,0.5,0.3010752688172043,0.12,0.88,0.0,0.0,3
30693.789469109975,481.69788871798454,281098.18,0.0020842699999999996,0.02,0.04,0.42,0.47,0.0,0.24,0.76,0.0,0.0,3
35613.04039688782,536.9069862337981,286271.49,0.0018632299999999998,0.03,0.03,0.39,0.38,0.0,0.51,0.48,0.0,0.01,3
72398.71757523248,1165.8408627251608,296467.24,0.0009262000000000001,0.02,0.02,0.62,0.23,0.0,0.16,0.84,0.0,0.0,3
136521.87763054404,2275.364627175734,276973.82,0.00043966,0.02,0.02,0.24,0.3,0.0,0.0,1.0,0.0,0.0,3
86586.33379030303,1443.1055631717172,272076.94,0.0006949500000000001,0.02,0.02,0.1,0.51,0.0,0.0,1.0,0.0,0.0,3
24380.92240594478,374.6876042100012,284216.94,0.00267072,0.03,0.03,0.3,0.38,0.8214285714285714,0.12,0.88,0.0,0.0,3
57181.82593136079,852.4422470387715,291680.98,0.00117383,0.02,0.02,0.28,0.26,0.08080808080808081,0.42,0.58,0.0,0.0,3
649824.9597860768,9461.633077840372,298127.96,0.00010570000000000001,0.02,0.02,0.83,0.07,1.631578947368421,0.0,1.0,0.0,0.0,3
250950.8624984807,3841.868684912442,287527.74,0.00026161,0.02,0.02,0.53,0.21,0.6290322580645161,0.0,1.0,0.0,0.0,3
101273.05095568766,1679.4867488505415,287222.4,0.00059618,0.02,0.02,0.47,0.45,0.39,0.05,0.95,0.0,0.0,3
44310.03358676357,719.2019734907251,282653.52,0.00139231,0.02,0.02,0.37,0.6,0.2077922077922078,0.11,0.89,0.0,0.0,3
26562.506230884053,398.7765535337645,291941.34,0.002507690000000001,0.02,0.02,0.42,0.32,0.0,0.5,0.5,0.0,0.0,3
109367.50496820471,1713.1501404793971,297333.46,0.00058775,0.02,0.02,0.55,0.22,0.0,0.26,0.74,0.0,0.0,3
168175.57530024665,2802.9262550041108,278528.04,0.00035677,0.02,0.02,0.27,0.27,0.0,0.0,1.0,0.0,0.0,3
91611.44532331376,1526.8574220552293,272556.26,0.00065549,0.02,0.02,0.1,0.52,0.0,0.0,1.0,0.0,0.0,3
15779.721369223027,237.86134110978333,293200.3,0.004205429999999999,0.02,0.02,0.46,0.34,1.4883720930232558,0.03,0.97,0.0,0.0,3
52253.22333233623,829.1530201894038,289347.78,0.00120669,0.02,0.02,0.42,0.42,0.24,0.25,0.75,0.0,0.0,3
58852.717574317685,886.069219727758,233686.75,0.0011286,0.05,0.05,0.34,0.31,0.020618556701030927,0.43,0.55,0.0,0.02,3
265012.642225185,3950.6953223790256,302249.34,0.00025383,0.02,0.02,0.83,0.09,0.639344262295082,0.08,0.92,0.0,0.0,3
341726.08067091514,4985.790497095348,293058.6,0.00020148000000000003,0.02,0.02,0.67,0.18,1.564102564102564,0.0,1.0,0.0,0.0,3
151386.78769574483,2521.4321734800938,275097.81,0.00039922999999999993,0.03,0.03,0.24,0.3,0.0,0.0,0.99,0.0,0.01,3
86878.76777522572,1442.210620438674,287100.53,0.0006978500000000002,0.02,0.02,0.46,0.5,0.4421052631578947,0.04,0.96,0.0,0.0,3
41510.06646509742,644.6663529289862,262690.48,0.00155316,0.04,0.04,0.28,0.49,0.02666666666666667,0.31,0.69,0.0,0.0,3
47015.66951566964,712.2507122507141,296811.1,0.0014079400000000003,0.02,0.02,0.43,0.25,0.0,0.4,0.6,0.0,0.0,3
158232.02088715104,2637.200348119184,279767.42,0.00038934999999999995,0.02,0.02,0.29,0.26,0.0,0.0,1.0,0.0,0.0,3
11289.413451129607,180.08316240436443,270763.99,0.005569870000000001,0.03,0.03,0.27,0.4,0.32075471698113206,0.02,0.98,0.0,0.0,3
168020.57602644683,2546.537981607257,295881.64,0.00039269999999999995,0.02,0.02,0.6,0.28,1.152542372881356,0.04,0.96,0.0,0.0,3
58419.24398632089,957.2217595661297,286327.52,0.0010469000000000001,0.02,0.02,0.4,0.48,0.38271604938271603,0.14,0.86,0.0,0.0,3
33966.35032842507,510.7721853898507,281935.97,0.0019789,0.03,0.03,0.38,0.38,0.0,0.45,0.55,0.0,0.0,3
85674.94919041173,1311.2174654179942,287526.31,0.0007640899999999999,0.03,0.04,0.62,0.19,0.19047619047619047,0.2,0.8,0.0,0.0,3
580650.4330761216,8171.269815312717,298604.5,0.00012361999999999999,0.02,0.02,0.81,0.15,3.761904761904762,0.0,1.0,0.0,0.0,3
160200.58062787505,2639.218791233526,279380.46,0.00038008,0.02,0.02,0.27,0.33,0.05263157894736842,0.0,1.0,0.0,0.0,3
118243.44238171048,1964.8295510420485,286570.78,0.0005106900000000001,0.02,0.02,0.44,0.43,0.34,0.03,0.97,0.0,0.0,3
30425.25717106144,483.631492148489,281274.95,0.0021504199999999997,0.02,0.02,0.21,0.6,0.18867924528301888,0.2,0.8,0.0,0.0,3
47950.230149589406,719.2174913692727,292524.06,0.00145789,0.03,0.03,0.32,0.24,0.0,0.41,0.58,0.0,0.01,3
181383.95961160047,3023.0659935266744,279948.88,0.00033147000000000005,0.02,0.02,0.28,0.29,0.0,0.0,1.0,0.0,0.0,3
12693.734665788386,187.00257315539758,289418.15,0.005348749999999998,0.03,0.03,0.6,0.33,4.214285714285714,0.0,0.99,0.0,0.01,3
98780.36817846853,1634.8952032186119,286649.63,0.00061225,0.03,0.02,0.51,0.47,0.46,0.07,0.93,0.0,0.0,3
31259.650687977315,490.19367552104933,283120.03,0.00206331,0.02,0.03,0.27,0.44,0.09333333333333334,0.28,0.72,0.0,0.0,3
41871.20628950423,630.9705589135659,237414.71,0.0016362300000000002,0.05,0.05,0.33,0.26,0.020618556701030927,0.42,0.56,0.0,0.02,3
619475.3223700612,8892.841262848997,303384.54,0.00011245999999999999,0.02,0.02,0.93,0.08,2.225806451612903,0.0,1.0,0.0,0.0,3
220101.25889366405,3420.9085933115334,286648.05,0.00029324,0.02,0.02,0.46,0.28,0.4492753623188406,0.0,1.0,0.0,0.0,3
124937.5936094624,2080.2130138105626,284197.66,0.00048284,0.02,0.02,0.38,0.39,0.22,0.01,0.99,0.0,0.0,3
63072.51313781806,1038.5725858359635,281965.84,0.0009634600000000002,0.03,0.02,0.4,0.59,0.3888888888888889,0.09,0.91,0.0,0.0,3
31503.609540240086,476.82169729438607,285763.55,0.00227082,0.03,0.03,0.4,0.39,0.0,0.41,0.59,0.0,0.0,3
55497.13852310014,861.8906433157345,297926.66,0.0011611199999999999,0.02,0.02,0.46,0.24,0.0,0.32,0.68,0.0,0.0,3
147572.43346898758,2459.5405578164596,280462.88,0.0004072800000000001,0.02,0.02,0.28,0.33,0.0,0.0,1.0,0.0,0.0,3
13001.682443624164,215.9747914223283,269461.62,0.00463192,0.03,0.03,0.13,0.48,0.014492753623188406,0.01,0.99,0.0,0.0,3
185128.98330800125,2759.001241549944,298414.44,0.00036252,0.02,0.02,0.52,0.24,1.411764705882353,0.04,0.96,0.0,0.0,3
55464.83972882633,887.4374356612213,287913.81,0.00112929,0.03,0.03,0.46,0.42,0.2727272727272727,0.22,0.77,0.0,0.01,3
39476.327200948675,590.7860999842663,291739.94,0.0017053400000000003,0.02,0.02,0.41,0.39,0.0,0.44,0.56,0.0,0.0,3
180357.09311734865,2785.4377315420643,292724.12,0.00035995000000000005,0.03,0.03,0.7,0.16,0.21951219512195122,0.15,0.85,0.0,0.0,3
624044.963554199,8781.944322462694,299369.96,0.00011577000000000001,0.02,0.02,0.8,0.15,3.761904761904762,0.0,1.0,0.0,0.0,3
142301.98544475515,2355.213264560661,279000.0,0.00042506,0.02,0.02,0.23,0.36,0.030927835051546393,0.0,1.0,0.0,0.0,3
105044.07443677748,1748.9855883579332,286217.88,0.00057296,0.02,0.02,0.42,0.42,0.3,0.01,0.99,0.0,0.0,3
37816.57904145573,586.1218078340937,285911.52,0.0017076200000000002,0.02,0.02,0.23,0.51,0.07042253521126761,0.31,0.69,0.0,0.0,3
41121.69552181401,630.0244449488894,296695.64,0.0016174800000000001,0.02,0.02,0.36,0.21,0.0,0.34,0.66,0.0,0.0,3
161799.2071841523,2696.6534530692047,279928.46,0.00037205000000000007,0.02,0.02,0.25,0.32,0.0,0.0,1.0,0.0,0.0,3
12442.922797868285,185.4661320296361,265498.14,0.00539352,0.03,0.03,0.54,0.36,2.380952380952381,0.02,0.98,0.0,0.0,3
103032.39712366833,1645.3592641914456,293261.75,0.0006077999999999999,0.02,0.02,0.58,0.4,0.6746987951807228,0.04,0.96,0.0,0.0,3
54060.650436202246,871.6647925862987,282763.71,0.00114883,0.03,0.03,0.5,0.41,0.26,0.21,0.79,0.0,0.0,3
38446.75806859913,591.2157168783503,288523.84,0.00169613,0.02,0.03,0.46,0.43,0.0,0.3,0.7,0.0,0.0,3
53979.03807124204,828.5347363199085,233690.28,0.00125447,0.05,0.05,0.34,0.39,0.020618556701030927,0.43,0.55,0.0,0.02,3
250242.25745177767,3876.119229426544,304574.02,0.00025866999999999996,0.02,0.02,0.86,0.07,0.3333333333333333,0.05,0.95,0.0,0.0,3
405452.0358872233,5751.092707620189,298545.25,0.00017515,0.02,0.02,0.76,0.15,3.0,0.0,1.0,0.0,0.0,3
120862.96154584175,2014.3826924306961,277403.74,0.00050028,0.02,0.02,0.17,0.39,0.0,0.0,1.0,0.0,0.0,3
129253.01827132804,2152.064906282518,285360.34,0.00046795999999999996,0.02,0.02,0.38,0.4,0.2268041237113402,0.01,0.99,0.0,0.0,3
27663.204624873313,414.11982971367235,282915.39,0.0024162299999999997,0.04,0.03,0.25,0.5,0.0,0.43,0.56,0.0,0.01,3
161472.63038974427,2691.210506495738,285821.21,0.00037201,0.02,0.02,0.22,0.22,0.0,0.0,1.0,0.0,0.0,3
10689.97949236694,158.60503697873799,289814.26,0.00630711,0.03,0.03,0.56,0.33,2.2962962962962963,0.02,0.98,0.0,0.0,3
128336.87929040426,2007.145437760467,295243.75,0.00050002,0.02,0.02,0.63,0.36,0.8243243243243243,0.05,0.95,0.0,0.0,3
67558.95474834417,1118.1554907041404,286324.5,0.0008948699999999999,0.02,0.02,0.4,0.56,0.4189189189189189,0.07,0.93,0.0,0.0,3
18361.209307235167,277.6952405812941,275860.22,0.00360264,0.03,0.03,0.31,0.45,0.0,0.45,0.55,0.0,0.0,3
59199.496095699455,926.2947284571969,294674.92,0.0011021100000000001,0.02,0.02,0.36,0.2,0.0,0.24,0.76,0.0,0.0,3
153358.55229565216,2555.9758715942025,280733.54,0.00039301,0.02,0.02,0.25,0.3,0.0,0.0,1.0,0.0,0.0,3
4556.422404337701,70.53285455631115,221297.57,0.014179579999999999,0.07,0.07,0.31,0.34,0.775,0.06,0.91,0.0,0.03,3
117994.4331605228,1880.6890844839465,294091.94,0.00053367,0.02,0.02,0.44,0.4,0.6707317073170732,0.06,0.94,0.0,0.0,3
41383.33741453036,627.8764590279224,286999.25,0.00159331,0.03,0.03,0.35,0.35,0.061224489795918366,0.36,0.64,0.0,0.0,3
43562.37491657735,667.1114076045536,276435.91,0.0015652200000000002,0.03,0.03,0.49,0.29,0.07291666666666667,0.36,0.64,0.0,0.0,3
469792.54274876043,7008.690776499484,296938.81,0.00014925999999999996,0.02,0.03,0.77,0.15,0.9230769230769231,0.02,0.98,0.0,0.0,3
124992.34240688953,2042.024871865537,286747.3,0.0004911900000000001,0.02,0.02,0.39,0.41,0.2978723404255319,0.03,0.97,0.0,0.0,3
100694.96525203249,1666.5833375046755,287158.58,0.0006006799999999999,0.02,0.02,0.42,0.44,0.2765957446808511,0.07,0.93,0.0,0.0,3
58471.70482416721,935.9965555333313,283259.25,0.0010689999999999999,0.03,0.03,0.43,0.48,0.046511627906976744,0.19,0.81,0.0,0.0,3
49037.94557306066,766.5772326568806,286717.75,0.0013050700000000002,0.02,0.03,0.41,0.41,0.0,0.25,0.75,0.0,0.0,3
65192.57039170076,1019.4303423252661,293778.05,0.0009833,0.03,0.03,0.53,0.22,0.0,0.31,0.69,0.0,0.0,3
150011.25084349493,2500.187514058249,282323.61,0.0003999800000000001,0.02,0.02,0.28,0.31,0.0,0.0,1.0,0.0,0.0,3
11343.540276301994,186.9403473352339,265837.86,0.00534968,0.05,0.05,0.14,0.44,0.04285714285714286,0.0,0.98,0.0,0.02,3
108643.32785528815,1659.943893892867,296785.21,0.0006843499999999999,0.02,0.02,0.36,0.24,0.7681159420289855,0.09,0.91,0.0,0.0,3
41293.08319218873,618.3450612786572,293609.54,0.0016180600000000002,0.02,0.02,0.28,0.3,0.14583333333333334,0.41,0.59,0.0,0.0,3
77484.09085508688,1191.6962604596567,300128.22,0.0008787799999999997,0.02,0.02,0.41,0.2,0.15217391304347827,0.27,0.73,0.0,0.0,3
334008.097167587,5060.7287449634405,294434.3,0.00019965999999999997,0.02,0.02,0.6,0.16,0.7413793103448276,0.02,0.98,0.0,0.0,3
186660.29736658785,2985.6093628692875,286214.35,0.00033708999999999996,0.02,0.02,0.38,0.25,0.23170731707317074,0.0,1.0,0.0,0.0,3
79501.44264519481,1299.6802786528497,289860.33,0.0007705700000000002,0.02,0.02,0.41,0.54,0.41379310344827586,0.1,0.9,0.0,0.0,3
34069.75719267048,518.4866411911502,289910.51,0.00193052,0.02,0.02,0.28,0.44,0.012345679012345678,0.35,0.65,0.0,0.0,3
